"","Global_ID","Unit_Type","Off_Channel_Type","Unit_Number","Segment_Number","Notes","Max_Depth","Jam_Volume","Wood_Count","Wood_Volume","N_Ballisted","N_ChFrm","N_Wet","Undercut_Count","Undercut_L","Undercut_Volume","d50","d84","Perc_Fines","Perc_Gravels","Perc_Cobbles","Perc_Boulders"
"16","ce079897-fb68-4f5a-8dc1-d7a4f54b457d","Off Channel","Ssc",19,5,"",NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"17","a81e7ae8-2329-4f4a-8e21-6fda56a50deb","Off Channel","Ssc",37,7,"",NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"18","3087a2d7-51de-43a6-a6c3-710e76c85a52","Off Channel","Ssc",38,8,"",NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"19","f8ed88de-a5d3-4926-b9ea-5159f25ddfb4","Off Channel","Ssc",42,9,"",NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"20","a946b77f-2adb-4c12-81d8-1355b1268abd","Off Channel","Ssc",54,11,"",NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"21","76f2bc60-9df0-4cf7-b4f0-3aea14a416d8","Off Channel","Ssc",62,12,"",NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"22","dc567f77-33e1-4b4e-b437-824981e1a3fe","Off Channel","Ssc",68,13,"",NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"23","16949a45-95ce-4d4f-9f6c-0ba12e643045","Off Channel","Ssc",77,14,"",NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"24","43d905d6-b1f9-4d51-a2b9-c078258be712","Off Channel","Ssc",106,15,"",NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"25","949be340-59b0-48e5-a74a-369a013dce7d","Off Channel","Ssc",115,16,"",NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"26","eb9f78b1-a033-4c90-8be4-bdc52558720f","Off Channel","Ssc",116,17,"",NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"27","50792199-f9f7-4671-8bb7-e80cd6066525","Off Channel","Ssc",127,20,"",NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"28","137cbbad-27e2-4769-88c9-872ebd04ec26","Pool","",3,1,"",0.53,0,0,0,0,0,0,0,0,0,NA,NA,20,60,40,NA
"29","759be84a-4464-43b0-8939-7e4a807bf3b2","Pool","",5,1,"",0.72,0,0,0,0,0,0,1,7,0.112896,NA,NA,10,60,30,NA
"30","f2f996ce-5e36-4a18-b15b-1d6be27249a4","Pool","",6,1,"",0.48,0,0,0,0,0,0,0,0,0,NA,NA,10,60,30,NA
"31","bb8da82f-095c-45f3-a079-2aedd3f3b103","Pool","",8,1,"",1.7,0,0,0,0,0,0,0,0,0,NA,NA,30,60,10,NA
